Duration (in seconds),LocationLatitude,LocationLongitude,QualtricsFraudScore,Age,Male,Female,NonBinary,CollegeEducation,Hispanic,White,Black,Native,Asian,AAPI,RaceNA,LibCon,IncomeUAS,ManipText,ControlText,GovEnvSpend,EnvReg,GovActionRisingTemps,Hopeful,Fearful,Sadness,Helplessness,Guilty,Optimistic,Skepticism,Angry,ImportantLeavePositiveLegacy,ImportantPositiveSocietyImpact,CareFutureGenerationsThoughts,ClimateImpactFutureGenerations,CandidateVote,Serious
27,38.5423,-89.9588,0,59,,Female,,2,No,White,,,,,,4,20000,,,,,,,,,,,,,,,,,,,
151,42.9332,-85.6531,0,72,,Female,,2,No,,Black or African America,,,,,3,30000,,,,,,,,,,,,,,,,,,,
51,34.0544,-118.244,0,71,Male,,,"No, I do not have a college degree",No,White,,,,,,3,25000,,,,,,,,,,,,,,,,,,,
377,35.1063,-89.941,0,52,,Female,,2,Yes,,,,,Native Hawaiian or Other Pacific Islander,,4,5000,,,,,,,,,,,,,,,,,,,
54,41.3847,-81.7982,0,74,,Female,,"No, I do not have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
319,36.3331,-78.4066,0,44,,Female,,2,No,,Black or African America,,,,,6,35000,"Being all about my family and someone who lived the right way. Who taught and teach my family and friends how to be and walk this way of life right. Someone who loved to laugh and always positive about life and way to live. I aspire to positively impact others by fostering a sense of empowerment through sharing my knowledge of sustainable practices and environmental awareness. I want to equip people with the skills to make informed choices that benefit the planet, teaching them about eco-friendly alternatives, responsible consumption, and community-driven initiatives to combat climate change. Beyond just imparting information, I aim to cultivate a genuine passion for environmental stewardship, encouraging others to become active agents of change and be remembered as someone who inspired them to live more sustainably and leave a positive ecological footprint.
Key skills and knowledge I would like to share.


",,6,5,6,4,5,5,4,5,4,5,5,6,7,6,7,Kamala Harris,Yes
24,32.1453,-110.9456,0,47,,Female,,"No, I do not have a college degree",No,White,,,,,,1,200000,,,,,,,,,,,,,,,,,,,
537,43.0331,-78.9625,0,66,,Female,,2,No,White,,,,,,6,25000,,"You can have them over easy, scrambled, omlet, eggs with green peppers and onions pouched, soft boiled eggs benedict with white sauce. crack eggs in frying pan and make over easy eggs. crack eggs and scamble them and pour them in the frying pan and cook. omlet scramble the eggs cut up whatever you like added it to the scrambled eggs and pour in the pan and wait until it almost cooked and flip it over and melt cheese on top. soft boil eggs put the eggs in a pot and let the eggs cook for 4 1/2 minutes run under cold water crack the egg and put it in a dish with buttered toast. ",4,1,1,3,3,3,3,3,3,3,3,4,7,4,7,Donald Trump,Yes
98,30.5095,-88.9735,0,66,,Female,,2,No,White,,,,,,4,12500,,,,,,,,,,,,,,,,,,,
39,28.0036,-82.5592,0,75,,Female,,2,No,White,,,,,,1,75000,,,,,,,,,,,,,,,,,,,
15,38.6552,-90.2495,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
333,37.9722,-81.1579,0,56,Male,,,"No, I do not have a college degree",No,White,,,,,,6,30000,I'm a good guy  that works hard and hunting for deer I always treat people fair  and I always give to  I don't  damn about it and I don't know what I want 😔 I think I have a 5this is good  enough to be a good person and I don't want to be a good person and I 5but I will keep pushing butfknow what else to say charities ,,1,2,3,1,1,3,3,4,3,4,3,7,5,1,6,Donald Trump,No
25,28.4883,-81.4061,0,34,,Female,,2,No,,Black or African America,,,,,1,75000,,,,,,,,,,,,,,,,,,,
84,41.0258,-93.7729,0,75,,Female,,2,No,White,,,,,,3,20000,,,,,,,,,,,,,,,,,,,
667,47.2866,-122.0914,0,70,,Female,,"No, I do not have a college degree",No,White,,,,,,6,35000,,"My favorite way to cook eggs for breakfast is to scramble them. First, I start by taking the eggs out of the refrigerator to reach room temperature. I get a microwave safe bowl, a fork, salt and pepper, and salsa (optional)
Once the eggs have reached room temperature or close (about 15 minutes), I crack the eggs into the microwaveable bowl...no more than three at a time.  They cook fast so it's easy to prepare more if needed. Use the fork to whip the eggs into until the yolks and whites are blended thoroughly.
Set the microwave to high and the timer on minute.  After one minute, remove the bowl and stir, then return to the microwave for another minute.  Continue this process until the eggs are the desired doneness - some like them loose, others like them cooked more.  
Plate the eggs which should be nice and fluffy, and salt/paper to taste.
 ",3,2,3,1,1,1,1,1,1,4,1,5,4,5,2,Donald Trump,Yes
4,33.8495,-118.0084,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
59,35.2916,-80.8201,0,67,,Female,,"No, I do not have a college degree",No,White,,,,,,4,12500,,,,,,,,,,,,,,,,,,,
12,29.4553,-98.5677,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
9,26.214,-98.3267,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
1050,38.7741,-77.2385,0,41,,Female,,"No, I do not have a college degree",No,White,,,,,,4,7500,,,,,,,,,,,,,,,,,,,
45,38.2512,-87.5811,0,84,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
49,42.3388,-71.0726,0,37,Male,,,2,No,White,,,,,,4,35000,,,,,,,,,,,,,,,,,,,
54,46.0341,-114.1721,0,43,Male,,,"No, I do not have a college degree",No,White,,,,,,1,50000,,,,,,,,,,,,,,,,,,,
20,40.7718,-74.2098,0,35,,Female,,"No, I do not have a college degree",Yes,,Black or African America,,,,,3,200000,,,,,,,,,,,,,,,,,,,
502,38.6487,-90.3297,0,79,Male,,,"No, I do not have a college degree",No,White,,,,,,6,12500,"I would like to be remembered for being caring, considerate, and compassionate. I have tried to be those things throughout my life, as they are a powerful encouragement to our general society. I would also like to be remembered for running a successful business for several years which provided good employment for several people. Lastly, I would like to be remembered for being a person of faith who contributed to his local congregation for many years. ",,3,3,4,4,2,1,1,1,4,4,1,6,6,5,6,Donald Trump,Yes
622,33.4216,-94.0518,0,73,,Female,,2,No,White,,,,,,6,35000,,"I start with about a tbsp.of butter, and I sauté some onions and diced bell pepper. Sauté til translucent. I take 4 eggs and put them in a bowl with a tbsp. of milk and whisk really well good, I also add garlic powder and black pepper. Pour over the sautéed veggies and turn my fire on low. When the eggs starts to bubble on the sides, I gently stir with a spatula til eggs are set. I sprinkle about 1/2 tsp. salt and cayenne pepper on them and about 1/2 cup of shredded cheddar cheese on top. Let stand for about 5 minutes and serve. Delicious served with bacon and toast, or a biscuit or a warm tortilla. That’s how we like our eggs.",4,7,7,4,2,1,2,1,4,4,1,7,7,7,7,Prefer not to answer,Yes
141,40.6713,-73.8943,0,70,Male,,,2,No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
88,35.2072,-80.9568,0,65,,Female,,2,No,,Black or African America,,,,,1,20000,,,,,,,,,,,,,,,,,,,
108,37.2983,-83.1912,0,56,,Female,,2,No,White,,,,,,4,10000,,,,,,,,,,,,,,,,,,,
30,40.5056,-78.0086,0,52,,Female,,2,No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
1401,38.4799,-121.4451,0,38,,Female,,"No, I do not have a college degree",Yes,,,,,,Prefer not to respond,6,60000,"I want to be remembered for being a daughter of Jesus Christ and spreading his gospel of love, salvation and eternal life. I want to be remembered as an encourager, uplifting those who are lowly in spirit through the power of prayer and leading those to love of the father through his son Jesus Christ. I want people to feel Jesus love through me, to feel his hope and to know that he is the only way in and through this life and the eternal life in the next, if you want to go heaven. Jesus is the way, the truth and the life. I am on able to write you now, for you to see in your future, due to his grace and mercy. And I pray that all that reads this has a touch of Jesus, that his blood and protection cover you and that you come to know Jesus as Lord and savior. I pray that I see you in Heaven ",,3,4,6,3,4,4,3,3,4,3,4,7,6,7,6,Donald Trump,Yes
38,42.5403,-83.379,0,66,,Female,,2,No,White,,,,,,4,35000,,,,,,,,,,,,,,,,,,,
735,40.549,-76.8119,0,63,,Female,,2,No,White,,,,,,6,60000,"For my loyalty to my parents and my family.  That I was kind to people and would help out as much as I could.  That I loved and donated to the spcas because of my love of animals.  I was also a 3 time cancer survivor and do what I can for cancer charities.  I would also like to think that people would not think I wasn't a worker, I grew up on a farm, we had 150 acres and a grocery store after my father died and I got rid of the store I worked for sears 30 years and after they closed down I got work at a hotel",,4,3,4,2,1,1,1,1,3,4,1,6,4,2,5,Donald Trump,Yes
40,42.9827,-70.9472,0,63,,Female,,"No, I do not have a college degree",No,White,,,,,,3,200000,,,,,,,,,,,,,,,,,,,
405,32.3736,-86.1833,0,68,Male,,,2,No,White,,,,,,5,50000,,"Six inch skillet with rounded sides, medium heat, teaspoon of butter. Crack eggs in separate bowl to determine quality and/or shell fragments. Pour into skillet. Fry until albumen becomes white and looses transparency. Voila! Eggs fried ""Sunny-side-up"". Add with hash browns, breakfast meat of choice, lightly browned sourdough toast, and coffee black. Anyone not able to follow these instructions should go to a restaurant or stick to their bowl of Cherrios.",1,4,4,1,2,2,3,1,1,1,1,1,1,1,4,Donald Trump,Yes
30,41.1849,-75.386,0,39,,Female,,"No, I do not have a college degree",No,White,,,,,,4,5000,,,,,,,,,,,,,,,,,,,
82,41.7723,-87.6401,0,67,,Female,,2,No,,Black or African America,,,,,1,20000,,,,,,,,,,,,,,,,,,,
50,39.9769,-74.1601,0,67,,Female,,2,No,White,,,,,,1,15000,,,,,,,,,,,,,,,,,,,
33,43.2188,-71.5294,0,41,,Female,,2,No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
31,40.9213,-74.2942,0,46,,Female,,"No, I do not have a college degree",No,White,,,,,,1,60000,,,,,,,,,,,,,,,,,,,
16,35.2369,-80.8957,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
709,40.6167,-87.3208,0,75,,Female,,2,No,White,,,,,,6,75000,"I want to be remembered for my integrity and my willingness to always provide help when it is needed.  I can be available just to listened when you are grieving or I can bake you a delicious batch of chocolate cookies when you need to be cheered up or cheered on.  I want my children and my grandchildren to remember these things about me and I want them to emulate these behaviors.  It is very important to stay close to God, be kind to people, lend a hand when you can.  Wake up every day and choose to be happy.  Pray every day that you will be filled with joy.  Smile, be loving, be strong, and be present.  Always be honest and have integrity, it will take you far in life.  ",,3,5,2,3,3,2,3,3,3,3,2,6,6,6,6,Donald Trump,Yes
13,34.3677,-77.7105,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
63,31.1805,-81.4961,0,69,,Female,,"No, I do not have a college degree",No,White,,,,,,4,20000,,,,,,,,,,,,,,,,,,,
29,42.205,-72.6276,0,66,Male,,,"No, I do not have a college degree",No,White,,,,,,3,100000,,,,,,,,,,,,,,,,,,,
43,42.3965,-83.2499,0,70,,Female,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
813,47.6109,-122.3303,0,69,,Female,,2,No,White,,,,,,7,100000,,Use 6 eggs for 3 people. Crack eggs in a medium bowl. Add 1/4 cup of milk. A pinch of pepper 1/4 t salt. Or more to taste. Whisk eggs with milk until frothy. About a minute. Preheat frying pan on medium heat. Add 2Tbsp of oil to pan. When heated pour eggs into pan. Push edges of eggs into middle on all sides. Keep doing this until eggs start cooking and balling up.  When eggs are soft set turn burner off. Let eggs sit in pan a bit until ready to serve. This makes a lovely pan of scrambled eggs. Just cooked and not overly cooked. Enjoy. ,4,4,4,3,2,2,2,1,4,2,1,7,6,6,5,Donald Trump,Yes
410,33.7853,-83.7033,0,30,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,6,60000,,"Its to get oil or butter. Get a pan,a bowl and a fork. Heat the stove to medium and set pan on it. Get eggs and crack them into bowl. Add light seasonings to not over salt. Put butter in pan to melt. Add cold water or milk to make fluffier. Porlur eggs in to pan. Then get a spatula and turn eggs until done. Now you have scrambled eggs!",5,5,5,2,5,5,5,5,5,4,4,4,4,4,4,Kamala Harris,Yes
73,40.9138,-74.1896,0,48,Male,,,2,No,,Black or African America,,,,,4,60000,,,,,,,,,,,,,,,,,,,
44,40.0345,-75.1193,0,67,,Female,,2,No,White,,,,,,4,50000,,,,,,,,,,,,,,,,,,,
71,25.9289,-80.1827,0,56,,Female,,2,No,,Black or African America,,,,,2,20000,,,,,,,,,,,,,,,,,,,
21,47.421,-120.2999,0,19,,Female,,2,Yes,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
82,39.3733,-76.7281,0,61,Male,,,2,No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
46,41.7697,-87.6985,0,62,,Female,,2,No,,Black or African America,,,,,4,7500,,,,,,,,,,,,,,,,,,,
1850,40.839,-73.946,0,34,Male,,,2,Yes,,Black or African America,,,,,6,50000,"I wanted to be remembered for the impact I have made to help out people that are less fortunate and donated money to help the community. Being a great citizen with kindness and peace, shining bright for non profit and volunteer to make a difference. Being remembered of saving lives from danger and being noble to be mindful of everyone with their flaws with no stigma to feel like a burden. I want to be remembered for sharing insights on what life had to offer and provided advice that leaves an impact.",,6,5,5,5,1,2,3,4,5,2,3,7,7,7,7,Donald Trump,Yes
11,39.0005,-76.9712,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
41,40.009,-76.3631,0,32,,Female,,2,No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
616,41.1607,-80.0841,0,61,,Female,,2,No,White,,,,,,6,60000,,"Heat oil, butter,  or bacon grease in a skillet.  Meanwhile, mix eggs, salt, pepper & either milk or water, when skillet is hot, pour eggs in, Stir with spatula until they are firm & slightly browned.  Another option would be to  crack eggs into skillet whole, &cook until set,  flipping when the egg is set for a few minutes.",4,4,4,2,2,2,2,2,2,3,2,5,4,5,5,Donald Trump,Yes
85,42.3388,-71.0726,0,37,,Female,,2,Yes,,,,,,Prefer not to respond,4,5000,,,,,,,,,,,,,,,,,,,
657,35.5144,-97.5865,0,44,,Female,,2,No,,Black or African America,,,,,5,25000,,"Bowl,fork, spoon, cooking skillet,butter, 2 eggs,salt and pepper..crack two eggs in a bowl carefully and then remove any shell, take a fork and in a 180° tilt the bowl and beat in a circular motion until the yellow and the whites of the egg are beaten together place skillet on med heat and allow to heat then place butter in pan and wait until but is bubbling slightly and then add salt, pour egg mixture into waiting skillet and when the egg starts to form around the edges then fold towards the middle of the pan until all the egg has formed ..to your desired results. Remove eggs from skillet and place in a place and crack pepper on top of eggs.",4,4,1,3,3,1,2,1,3,2,2,5,5,5,6,I did not vote,Yes
53,26.5025,-81.9276,0,44,Male,,,"No, I do not have a college degree",No,,,,Asian,,,2,10000,,,,,,,,,,,,,,,,,,,
21,39.308,-76.6734,0,32,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,1,150000,,,,,,,,,,,,,,,,,,,
849,36.2178,-85.5423,0,73,,Female,,2,No,White,,,,,,5,35000,I want to be remembered for my love for Jesus because I want my children & grandchildren to be in Heaven with me.  I want them to be saved; baptized & baptized in the Holy Ghost & on fire for God.. That is the only thing that matters when we die is to be born again.  I want them to go to church every time the doors are open.,,6,5,6,4,4,3,3,1,5,2,2,7,4,7,7,Donald Trump,Yes
21,39.5381,-119.8365,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
100,41.2723,-75.8887,5,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
859,30.6826,-94.8988,0,81,,Female,,"No, I do not have a college degree",No,White,,,,,,6,35000,,"Personally I prefer Scrambled eggs as my favorite way to cook eggs. But I definitely don't mind cooking eggs in a skillet with almost no oil in the bottom of the skillet. This will make well cooked fried eggs.  And I often cook eggs in the microwave. I like the yoke to be hard and not runny but not hard as a rock. I often get some type of interest buns and lay the broken egg on top of them along with a piece of thin sliced cheese. I always cook the egg but not the buns. Ijust warm a slice of bread or a bun and usually add sausage, bacon, or some time of meat. Throw in some peeled avacado After the egg(s) have cooked And take it from there. ",7,7,7,5,2,4,1,1,3,1,1,1,2,1,7,Donald Trump,Yes
21,40.7964,-74.0203,25,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
153,33.5631,-84.5832,0,56,,Female,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
69,47.6109,-122.3303,0,61,,Female,,2,No,White,,,,,,2,60000,,,,,,,,,,,,,,,,,,,
66,34.126,-84.5752,0,70,,Female,,"No, I do not have a college degree",No,White,,,,,,1,40000,,,,,,,,,,,,,,,,,,,
36,33.2074,-92.662,0,51,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,2,5000,,,,,,,,,,,,,,,,,,,
658,41.2377,-95.9998,0,41,,Female,,2,No,White,,,,,,6,7500,,My favorite is cooking eggs over medium. I like to make sure that the egg whites are not cooked all the way but i like to leave the yoke slightly runny.  I fry the egg or eggs up in a frying pan with a little bit of butter and some salt or a pinch of garlic salt. This is the best way i feel to have eggs but i do like to cook them almost every way you can think of. I just cant stand pouched eggs. I love to make egg casseroles with scrambled eggs and sausage bacon cheese and hash browns all moxed together. I also love to make omlets cause you can put almost anything in an omelet and it will be really good. I love coronary arts so I love to cook and play around in the kitchen trying new things weather it is a new method of cooking or new ingredients or coming up with new recipes. ,4,4,4,3,3,3,3,3,3,2,1,7,7,7,4,I did not vote,Yes
43,37.2557,-79.9812,0,50,Male,,,2,No,,Black or African America,,,,,4,40000,,,,,,,,,,,,,,,,,,,
112,36.0217,-79.7839,0,67,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,4,5000,,,,,,,,,,,,,,,,,,,
28,39.7838,-84.2375,0,47,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,1,35000,,,,,,,,,,,,,,,,,,,
19,28.2282,-82.1805,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
377,41.154,-80.7015,0,53,Male,,,2,No,White,,,,,,6,25000,"There is a God, there is good and evil in the world and knowing God will help you know the difference. There are only two genders, male and female female, anyone who says otherwise is insane and should be avoided. It's okay to hurt someone who is hurting you.  Invest your money early and often. Even the littlest amount will grow bigger over time.",,1,1,1,4,1,1,1,1,4,2,1,4,2,4,1,Donald Trump,Yes
55,33.4521,-112.0881,0,74,,Female,,2,No,White,Black or African America,,,,,1,20000,,,,,,,,,,,,,,,,,,,
47,29.5443,-98.5499,0,47,,Female,,2,Yes,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
30,34.8308,-82.3507,0,43,Male,,,2,No,White,,,,,,4,7500,,,,,,,,,,,,,,,,,,,
291,32.8595,-117.2124,0,73,,Female,,"No, I do not have a college degree",No,White,,,,,,1,60000,,,,,,,,,,,,,,,,,,,
